Linux 6.11.8-200.fc40.x86_64 (PAPATRAC) 	12/09/2024 	_x86_64_	(16 CPU)

11:08:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:13:45 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:13:46 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:13:47 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:13:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:13:49 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:13:50 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:13:51 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:13:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:13:53 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:13:54 AM     all      0.00      0.00      0.44      0.00      0.00     99.56
11:13:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:13:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:13:57 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:13:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:13:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:00 AM     all      0.06      0.00      0.00      0.06      0.00     99.87
11:14:01 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:02 AM     all     22.86      0.00     16.90      0.00      0.00     60.24
11:14:03 AM     all     19.05      0.00     13.50      0.00      0.00     67.44
11:14:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:05 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:14:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:07 AM     all      0.00      0.00      0.06      0.06      0.00     99.87
11:14:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:10 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:14:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:13 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:15 AM     all      0.00      0.00      0.37      0.00      0.00     99.63
11:14:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:17 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:14:18 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
11:14:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:22 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:14:23 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:14:24 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:26 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:27 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
