11:28:38 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:35:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:14 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:35:15 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:35:16 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:35:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:22 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:35:23 AM     all      0.00      0.00      0.19      0.13      0.00     99.69
11:35:24 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:35:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:27 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:35:28 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:35:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:30 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:35:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:33 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:35:34 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:35:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:36 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:35:37 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:35:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:41 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:35:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:46 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:35:47 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:35:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:50 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:35:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:35:56 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:35:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:35:59 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:36:00 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
11:36:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:02 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:04 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:07 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:36:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:09 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:10 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:36:11 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:36:12 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:13 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:14 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:15 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:36:16 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:18 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:36:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:20 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
11:36:21 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:36:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:23 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:24 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:36:25 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:26 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:27 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:36:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:30 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:36:31 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:36:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:34 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:36:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:36 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:37 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:41 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:36:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:45 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:46 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:36:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:49 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:36:50 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:36:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:52 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:36:53 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:36:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:36:58 AM     all      0.12      0.00      0.12      0.31      0.00     99.44
11:36:59 AM     all      0.25      0.00      0.00      0.06      0.00     99.69
11:37:00 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:37:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:04 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:37:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:08 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:10 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
11:37:11 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:12 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:37:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:14 AM     all      0.00      0.00      0.37      0.00      0.00     99.63
11:37:15 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:16 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:18 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:19 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:37:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:24 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:37:25 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:26 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:27 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:30 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:37:31 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:37:32 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:37:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:35 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:37:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:41 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:37:42 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:44 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:46 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:37:47 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:49 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:50 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:37:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:54 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:55 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:37:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:37:57 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:37:58 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:37:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:00 AM     all      0.00      0.00      0.19      0.06      0.00     99.75
11:38:01 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:38:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:03 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:38:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:06 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:38:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:08 AM     all      0.00      0.00      0.31      0.00      0.00     99.69
11:38:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:10 AM     all      0.13      0.00      0.06      0.00      0.00     99.81
11:38:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:15 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:38:16 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:38:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:18 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:38:19 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:38:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:28 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:38:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:30 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:38:31 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:38:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:33 AM     all      0.00      0.00      0.06      0.06      0.00     99.88
11:38:34 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:38:35 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:38:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:40 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:38:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:38:48 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:38:49 AM     all      8.29      0.00     18.64      0.00      0.00     73.07
11:38:50 AM     all      6.99      0.00     15.42      0.00      0.00     77.59
11:38:51 AM     all      0.06      0.00      0.13      0.00      0.00     99.81
11:38:52 AM     all      0.19      0.00      0.56      0.00      0.00     99.25
11:38:53 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:38:54 AM     all      0.00      0.00      0.13      0.06      0.00     99.81
11:38:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:38:56 AM     all      0.06      0.00      0.06      0.00      0.00     99.87
11:38:57 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:38:58 AM     all      0.12      0.00      0.44      0.00      0.00     99.44
11:38:59 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:39:00 AM     all      0.13      0.00      0.25      0.00      0.00     99.62
11:39:01 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:02 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:39:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:04 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:10 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:39:11 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:14 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:39:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:18 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:39:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:21 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:25 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:39:26 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:27 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:29 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:39:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:31 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:36 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:37 AM     all      0.00      0.00      0.37      0.00      0.00     99.63
11:39:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:41 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:39:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:48 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:39:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:50 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:39:51 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:52 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:53 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:39:54 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:39:57 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:39:58 AM     all      0.00      0.00      0.31      0.00      0.00     99.69
11:39:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:00 AM     all      0.00      0.00      0.31      0.00      0.00     99.69
11:40:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:04 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:40:05 AM     all      0.06      0.00      0.06      0.06      0.00     99.81
11:40:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:10 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:40:11 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:40:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:16 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:40:17 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:40:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:19 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:40:20 AM     all      0.06      0.00      0.25      0.00      0.00     99.69
11:40:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:23 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:40:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:25 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:40:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:28 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:40:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:31 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:40:32 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:40:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:36 AM     all      0.00      0.00      0.12      0.06      0.00     99.81
11:40:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:39 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:40:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:42 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:40:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:44 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:40:45 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
11:40:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:48 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:40:49 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:40:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:53 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:40:54 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:40:55 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:40:56 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:40:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:40:59 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:41:00 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:41:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:02 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:41:03 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:41:04 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:41:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:06 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:41:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:08 AM     all      0.00      0.00      0.06      0.12      0.00     99.81
11:41:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:10 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:41:11 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:41:12 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:41:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:16 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:41:17 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:41:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:19 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:41:20 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:41:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:22 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:41:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:24 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:41:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:26 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:41:27 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:41:28 AM     all      1.50      0.00      0.88      0.94      0.00     96.68
11:41:29 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:41:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:41:31 AM     all      0.25      0.00      2.26      0.00      0.00     97.48
11:41:32 AM     all      0.13      0.00      0.63      0.06      0.00     99.19
11:41:33 AM     all      0.82      0.00      2.53      0.00      0.00     96.64
11:41:34 AM     all      0.75      0.00      1.38      0.00      0.00     97.87
11:41:35 AM     all      0.75      0.00      0.81      0.00      0.00     98.44
11:41:36 AM     all      2.28      0.00      4.62      0.00      0.00     93.11
11:41:37 AM     all      0.19      0.00      0.19      0.00      0.00     99.62
11:41:38 AM     all      0.25      0.00      0.25      0.06      0.00     99.44
11:41:39 AM     all      0.69      0.00      1.45      0.00      0.00     97.86
11:41:40 AM     all      1.51      0.00      1.45      0.31      0.00     96.73
11:41:41 AM     all      0.94      0.00      1.44      0.00      0.00     97.62
11:41:42 AM     all      0.75      0.00      1.32      0.00      0.00     97.92
11:41:43 AM     all      1.07      0.00      2.19      0.00      0.00     96.74
11:41:44 AM     all      0.75      0.00      1.07      0.00      0.00     98.18
11:41:45 AM     all      1.26      0.00      1.58      0.00      0.00     97.16
11:41:46 AM     all      0.82      0.00      0.94      0.31      0.00     97.93
11:41:47 AM     all      0.50      0.00      0.81      0.00      0.00     98.69
11:41:48 AM     all      0.19      0.00      0.06      0.06      0.00     99.69
11:41:49 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:41:50 AM     all      0.44      0.00      0.75      0.00      0.00     98.81
